geopixel,auc
114_435,0.8398148148148149
114_436,0.8657968313140727
114_437,0.8476190476190476
114_438,0.8698412698412699
114_439,0.8592592592592593
114_440,0.8410714285714286
114_441,0.7681660899653979
114_442,0.7996632996632996
114_443,0.8585858585858586
114_444,0.815
114_445,0.75
114_446,0.75
114_447,0.8194444444444444
114_448,0.8831168831168831
114_449,0.8754940711462451
114_450,0.7461038961038962
114_451,0.7983281086729361
114_452,0.8349282296650717
114_453,0.8249641319942611
114_454,0.7666666666666667
114_455,0.8608597285067874
114_456,0.8631772268135904
114_457,0.8014403292181069
114_458,0.7925170068027211
114_459,0.826797385620915
114_460,0.782051282051282
114_461,0.0
115_408,1.0
115_409,0.8484848484848485
115_410,0.6134453781512605
115_411,0.855072463768116
115_412,0.8444055944055944
115_413,0.6976190476190477
115_414,0.8337468982630273
115_415,0.7802197802197802
115_416,0.8823529411764706
115_417,0.8614718614718615
115_418,0.8075657894736842
115_419,0.9066496163682863
115_420,0.8447368421052631
115_421,0.9477124183006536
115_422,0.9147727272727273
115_423,0.7272727272727273
115_424,0.8923076923076922
115_425,0.8202614379084968
115_426,0.9444444444444444
115_427,0.8673469387755102
115_428,0.8308702791461412
115_429,0.7253086419753086
115_430,0.8512396694214875
115_431,0.8264462809917354
115_432,0.7222222222222222
115_433,0.9210526315789473
115_434,0.7703703703703704
115_435,0.7346938775510203
115_436,0.8733766233766234
115_437,0.7820512820512822
115_438,0.7446153846153846
115_439,0.8803827751196172
115_440,0.7
115_441,0.8925619834710744
115_442,0.6904761904761905
115_443,0.7472527472527473
115_444,0.8518518518518519
115_445,0.9478260869565217
115_446,0.6666666666666667
115_447,0.7991071428571428
115_448,0.8738095238095238
115_449,0.7461538461538462
115_450,0.8776223776223775
115_451,0.8724279835390947
115_452,0.8297297297297297
115_453,0.7612648221343873
115_454,0.822205551387847
115_455,0.877309682187731
115_456,0.8134920634920635
115_457,0.8743386243386243
115_458,0.9061728395061728
115_459,0.8070175438596492
115_460,0.7666666666666666
115_461,-1.0
116_408,1.0
116_409,0.8555555555555556
116_410,0.9345238095238095
116_411,0.8462301587301587
116_412,0.8076923076923077
116_413,0.8711538461538462
116_414,0.8654545454545455
116_415,0.7448979591836735
116_416,0.8857142857142857
116_417,0.8516483516483517
116_418,0.9013605442176871
116_419,0.7943805874840358
116_420,0.865546218487395
116_421,0.8257575757575758
116_422,0.8322510822510822
116_423,0.9020979020979021
116_424,0.8538461538461538
116_425,0.8290598290598291
116_426,0.8
116_427,0.7267857142857144
116_428,0.8451178451178452
116_429,0.9234567901234567
116_430,0.8512396694214875
116_431,0.8676470588235294
116_432,0.8088235294117647
116_433,0.837037037037037
116_434,0.8888888888888888
116_435,0.8
116_436,0.8020833333333334
116_437,0.825
116_438,0.7402597402597403
116_439,0.9444444444444445
116_440,0.8819444444444444
116_441,0.5249999999999999
116_442,0.8235294117647058
116_443,0.8232323232323233
116_444,0.8833333333333333
116_445,0.953125
116_446,0.7394957983193278
116_447,0.8817391304347826
116_448,0.8903940886699507
116_449,0.8396825396825397
116_450,0.788125
116_451,0.8599819331526649
116_452,0.8174019607843137
116_453,0.8498168498168499
116_454,0.7771604938271606
116_455,0.8098765432098766
116_456,0.8659722222222223
116_457,0.8623737373737373
116_458,0.8090909090909091
116_459,0.8595317725752508
116_460,0.9142857142857141
116_461,-1.0
117_408,0.75
117_409,0.8504273504273504
117_410,0.8933333333333333
117_411,0.8863636363636364
117_412,0.7611111111111111
117_413,0.8207681365576103
117_414,0.792391304347826
117_415,0.8148148148148149
117_416,0.809437386569873
117_417,0.9217171717171718
117_418,0.8588235294117647
117_419,0.8095238095238095
117_420,0.7360248447204969
117_421,0.7666666666666666
117_422,0.7262443438914028
117_423,0.7473684210526316
117_424,0.7222222222222222
117_425,0.7811634349030471
117_426,0.817047817047817
117_427,0.7766116941529236
117_428,0.8439587128111719
117_429,0.8747795414462082
117_430,0.8146853146853147
117_431,0.8068181818181819
117_432,0.8839285714285714
117_433,0.916083916083916
117_434,0.8421052631578947
117_435,0.7719298245614036
117_436,0.7703349282296651
117_437,-1.0
117_438,0.65
117_439,0.7333333333333333
117_440,0.7760416666666666
117_441,0.6607142857142857
117_442,0.8125
117_443,0.7428571428571429
117_444,0.6956521739130435
117_445,0.817283950617284
117_446,0.8888888888888888
117_447,0.8181818181818181
117_448,0.8155080213903743
117_449,0.7137096774193548
117_450,0.8436974789915966
117_451,0.7351351351351352
117_452,0.8996913580246914
117_453,0.7939189189189189
117_454,0.8023809523809524
117_455,0.846218487394958
117_456,0.9052083333333333
117_457,0.7777777777777778
117_458,0.8733333333333334
117_459,0.9523809523809524
117_460,0.7727272727272727
117_461,-1.0
118_408,0.0
118_409,0.7613636363636364
118_410,0.7875
118_411,0.7277676950998185
118_412,0.75
118_413,0.8713235294117647
118_414,0.8021621621621622
118_415,0.82996632996633
118_416,0.7962577962577962
118_417,0.7612179487179488
118_418,0.8739130434782608
118_419,0.7700534759358288
118_420,0.8794871794871795
118_421,0.783157894736842
118_422,0.8294930875576038
118_423,0.78743961352657
118_424,0.8503401360544217
118_425,0.888111888111888
118_426,0.7552631578947369
118_427,0.8152380952380953
118_428,0.8176691729323309
118_429,0.8200757575757576
118_430,0.8070175438596491
118_431,0.4571428571428572
118_432,0.855769230769231
118_433,0.8895238095238095
118_434,0.7462121212121212
118_435,0.8333333333333333
118_436,0.7871853546910755
118_437,0.7628205128205129
118_438,0.8484848484848485
118_439,0.8518518518518519
118_440,0.9555555555555556
118_441,0.6370370370370371
118_442,0.8781512605042017
118_443,0.7894736842105263
118_444,0.7777777777777778
118_445,0.8396739130434783
118_446,0.8253968253968254
118_447,0.5816993464052287
118_448,0.731111111111111
118_449,0.725752508361204
118_450,0.7793478260869565
118_451,0.8595238095238096
118_452,0.7723577235772356
118_453,0.7381687242798355
118_454,0.8251082251082251
118_455,0.8212121212121213
118_456,0.9078624078624078
118_457,0.9015151515151515
118_458,0.8184210526315789
118_459,0.7636363636363637
118_460,0.9166666666666666
118_461,-1.0
119_408,0.8430769230769231
119_409,0.8916759568933482
119_410,0.8463300364393543
119_411,0.8581242532855435
119_412,0.7989130434782609
119_413,0.866943866943867
119_414,0.843573988735279
119_415,0.8278018278018278
119_416,0.8909732243065577
119_417,0.8194949494949495
119_418,0.8485714285714286
119_419,0.8127589063794531
119_420,0.7844696969696969
119_421,0.7347107438016529
119_422,0.7924984875983062
119_423,0.7391033623910337
119_424,0.802689594356261
119_425,0.8663847117794486
119_426,0.8243243243243243
119_427,0.8454603174603175
119_428,0.8584154990486075
119_429,0.8353909465020577
119_430,0.8496031746031747
119_431,0.8796238244514106
119_432,0.7754137115839244
119_433,0.8147623862487361
119_434,0.8643910368048299
119_435,0.7801514332071391
119_436,0.8553001876172609
119_437,0.8368983957219253
119_438,0.8174964936886396
119_439,0.8386206896551724
119_440,0.8096159159988947
119_441,0.8513513513513513
119_442,0.8121432603650506
119_443,0.8306057995980477
119_444,0.8482887231241774
119_445,0.7674632352941176
119_446,0.8354997758852533
119_447,0.8655705996131529
119_448,0.824109824109824
119_449,0.76589010989011
119_450,0.8339933839630993
119_451,0.8348691239316239
119_452,0.8208462732919255
119_453,0.861003861003861
119_454,0.8178053830227743
119_455,0.8567653276955602
119_456,0.8224893917963225
119_457,0.8054214052033026
119_458,0.8515917602996255
119_459,0.5751552795031056
119_460,0.5714285714285714
119_461,-1.0
120_410,0.9004608294930875
120_411,0.8305495689655172
120_412,0.8482523444160273
120_413,0.8320000000000001
120_414,0.8241335044929397
120_415,0.8837606837606837
120_416,0.8769132653061225
120_417,0.8472049689440994
120_418,0.8234989648033125
120_419,0.7557277628032345
120_420,0.8366769547325104
120_421,0.8157407407407408
120_422,0.8322440087145969
120_423,0.7736363636363636
120_424,0.8510416666666666
120_425,0.8882591093117409
120_426,0.8336495888678052
120_427,0.8401731927710843
120_428,0.8232796167247387
120_429,0.8590225563909775
120_430,0.8678362573099416
120_431,0.9005305039787799
120_432,0.7908045977011493
120_433,0.7971506105834464
120_434,0.7769097222222222
120_435,0.7651351351351351
120_436,0.8890801770782095
120_437,0.8438456827924067
120_438,0.8723404255319149
120_439,0.8354901960784314
120_440,0.8236893203883495
120_441,0.8963636363636365
120_442,0.8744827586206896
120_443,0.7986270022883295
120_444,0.826797385620915
120_445,0.8135743174924166
120_446,0.8481012658227848
120_447,0.778072682727644
120_448,0.8111267605633802
120_449,0.8359144542772862
120_450,0.8076183609709204
120_451,0.867781929347826
120_452,0.8485742379547689
120_453,0.8750000000000001
120_454,0.8297972654408299
120_455,0.8137161084529505
120_456,0.8463829787234044
120_457,0.8221986567691763
120_458,0.8011452368558043
120_459,0.7995098039215687
