geopixel,auc
69_424,-1.0
69_432,-1.0
69_448,-1.0
69_451,-1.0
70_408,0.6571428571428571
70_409,0.8608058608058607
70_410,0.8026315789473684
70_411,0.8220689655172414
70_412,0.7732426303854876
70_413,0.8514492753623188
70_414,0.7956521739130435
70_415,0.7916666666666667
70_416,0.7723076923076924
70_417,0.9080459770114943
70_418,0.7837301587301587
70_419,0.7993197278911565
70_420,0.8712121212121211
70_421,0.8472222222222222
70_422,0.6590909090909091
70_423,0.8316326530612245
70_424,0.7506393861892583
70_425,0.868663594470046
70_426,0.8722415795586527
70_427,0.84
70_428,0.8649885583524027
70_429,0.861952861952862
70_430,0.9052287581699346
70_431,0.8029556650246306
70_432,0.8146853146853146
70_433,0.8696296296296296
70_434,0.902353966870096
70_435,0.8455008488964346
70_436,0.8922077922077921
70_437,0.914349276974416
70_438,0.871900826446281
70_439,0.8333333333333334
70_440,0.7354497354497355
70_441,0.8188405797101449
70_442,0.8698347107438017
70_443,0.9181818181818182
70_444,0.8400000000000001
70_445,0.8333333333333334
70_446,0.8367346938775511
70_447,0.8125
70_448,0.9155844155844156
70_449,0.7330316742081449
70_450,0.8645833333333333
70_451,-1.0
70_452,0.6666666666666667
70_453,1.0
70_454,0.875
70_455,1.0
70_456,0.888888888888889
70_457,1.0
70_458,0.375
70_459,-1.0
71_408,0.6388888888888888
71_409,0.7928571428571428
71_410,0.8632478632478633
71_411,0.8131487889273356
71_412,0.9094094094094094
71_413,0.7886762360446571
71_414,0.8607427055702919
71_415,0.8043217286914767
71_416,0.8395445134575569
71_417,0.8745885450954575
71_418,0.8499724214009928
71_419,0.8006269592476488
71_420,0.8435960591133005
71_421,0.8256802721088435
71_422,0.8351648351648352
71_423,0.7883424408014571
71_424,0.7655272026961965
71_425,0.8024193548387097
71_426,0.8638083228247162
71_427,0.8662683823529412
71_428,0.7768147345612134
71_429,0.8500000000000001
71_430,0.8906533575317604
71_431,0.8423423423423423
71_432,0.8460548885077187
71_433,0.7888459058671824
71_434,0.7834314550042052
71_435,0.8939043209876543
71_436,0.867063492063492
71_437,0.8225
71_438,0.8187056737588653
71_439,0.8868243243243243
71_440,0.8473748473748474
71_441,0.8657142857142857
71_442,0.8938130759104871
71_443,0.8301158301158301
71_444,0.8634408602150538
71_445,0.9120879120879121
71_446,0.8405797101449275
71_447,0.86996336996337
71_448,0.806896551724138
71_449,0.8285322359396434
71_450,0.7662337662337662
71_451,0.65625
71_452,0.875
71_453,-1.0
71_454,0.33333333333333337
71_455,0.6296296296296297
71_456,0.6
71_457,0.8666666666666667
71_458,0.0
71_459,0.0
71_460,0.5
72_408,0.925925925925926
72_409,0.8837719298245614
72_410,0.8808095952023989
72_411,0.7847368421052632
72_412,0.870188679245283
72_413,0.8668831168831169
72_414,0.8333333333333334
72_415,0.8998410174880763
72_416,0.8414195867026055
72_417,0.7774038461538462
72_418,0.8143396226415094
72_419,0.824390243902439
72_420,0.7518796992481204
72_421,0.8279379157427937
72_422,0.8204837490551776
72_423,0.879245283018868
72_424,0.8101222826086957
72_425,0.8331053351573188
72_426,0.8426807760141093
72_427,0.8352941176470589
72_428,0.8283198826118855
72_429,0.8195217818539142
72_430,0.8235294117647058
72_431,0.8482280431432974
72_432,0.9003364171572751
72_433,0.8608230177316828
72_434,0.8281761922096833
72_435,0.8125
72_436,0.7896825396825397
72_437,0.8186507936507937
72_438,0.8630952380952381
72_439,0.8151515151515152
72_440,0.9260731319554849
72_441,0.8333333333333333
72_442,0.8643162393162394
72_443,0.8066037735849058
72_444,0.8767313019390581
72_445,0.76812585499316
72_446,0.83125
72_447,0.8091133004926109
72_448,0.8583333333333334
72_449,0.804953560371517
72_450,0.819047619047619
72_451,0.9375
72_455,-1.0
72_456,0.8571428571428571
72_457,0.8
72_458,-1.0
72_459,-1.0
73_408,0.9285714285714286
73_409,0.760204081632653
73_410,0.8935185185185185
73_411,0.780801209372638
73_412,0.863529411764706
73_413,0.9163533834586466
73_414,0.7806451612903227
73_415,0.8392857142857143
73_416,0.9073886639676113
73_417,0.8211306765523633
73_418,0.8161592505854801
73_419,0.8657635467980296
73_420,0.7766798418972333
73_421,0.8282828282828283
73_422,0.7470967741935483
73_423,0.8604166666666667
73_424,0.8612588652482269
73_425,0.8030875866414618
73_426,0.8678267308404295
73_427,0.793388429752066
73_428,0.8041310541310541
73_429,0.8727777777777778
73_430,0.8892857142857143
73_431,0.8071895424836601
73_432,0.8091428571428572
73_433,0.8494513031550068
73_434,0.8869318181818182
73_435,0.8292540792540792
73_436,0.763888888888889
73_437,0.7385129490392649
73_438,0.8484848484848486
73_439,0.8518518518518519
73_440,0.9043478260869565
73_441,0.8788461538461538
73_442,0.9413489736070382
73_443,0.8469827586206897
73_444,0.8205128205128205
73_445,0.8775252525252526
73_446,0.8856624319419238
73_447,0.8447927199191102
73_448,0.8323863636363636
73_449,0.7922077922077921
73_450,0.5555555555555556
73_451,0.8125
73_456,1.0
73_457,0.9166666666666666
73_458,0.5
74_408,0.6666666666666667
74_409,0.8538461538461538
74_410,0.7958620689655173
74_411,0.8688930117501547
74_412,0.767094017094017
74_413,0.8690476190476191
74_414,0.9049689440993789
74_415,0.8490990990990993
74_416,0.7988980716253444
74_417,0.7948717948717949
74_418,0.8278401122019636
74_419,0.8595158993830091
74_420,0.7884963768115942
74_421,0.8231791113147046
74_422,0.8279569892473119
74_423,0.8391429485129517
74_424,0.8142857142857143
74_425,0.7908355795148247
74_426,0.7633064516129032
74_427,0.8513513513513513
74_428,0.7814671814671815
74_429,0.767816091954023
74_430,0.842156862745098
74_431,0.8754578754578755
74_432,0.8992869875222816
74_433,0.8147382920110192
74_434,0.9120879120879121
74_435,0.8394117647058824
74_436,0.8189964157706093
74_437,0.8404947916666667
74_438,0.841897233201581
74_439,0.8789521228545619
74_440,0.8363636363636363
74_441,0.8531468531468531
74_442,0.7944444444444445
74_443,0.8835978835978836
74_444,0.7789968652037618
74_445,0.7751196172248803
74_446,0.8656156156156156
74_447,0.8095238095238095
74_448,0.7873015873015873
74_449,0.7212121212121212
74_450,0.7833333333333333
74_451,0.9266666666666666
74_457,-1.0
74_458,0.16666666666666666
74_459,0.8333333333333334
75_408,0.7222222222222223
75_409,0.8509615384615384
75_410,0.7698412698412698
75_411,0.8022222222222222
75_412,0.7946345975948196
75_413,0.8519736842105263
75_414,0.8655705996131529
75_415,0.831275720164609
75_416,0.8812121212121211
75_417,0.8114754098360656
75_418,0.8318840579710145
75_419,0.8432797093928386
75_420,0.8500451671183378
75_421,0.844574780058651
75_422,0.8312788906009245
75_423,0.8477449008905487
75_424,0.7848240469208211
75_425,0.7944596443228454
75_426,0.8858225108225107
75_427,0.803088803088803
75_428,0.853515625
75_429,0.7727910238429173
75_430,0.7312252964426877
75_431,0.7471264367816092
75_432,0.6862745098039216
75_433,0.7345454545454545
75_434,0.7626666666666667
75_435,0.8484848484848485
75_436,0.8877551020408163
75_437,0.9045454545454545
75_438,0.812636165577342
75_439,0.8895238095238095
75_440,0.7741228070175439
75_441,0.9148148148148147
75_442,0.8333333333333334
75_443,0.8205128205128205
75_444,0.748868778280543
75_445,0.8775510204081631
75_446,0.7901234567901234
75_447,0.8233333333333334
75_448,0.8240740740740741
75_449,0.8166666666666667
75_450,0.9159663865546219
75_451,0.922077922077922
75_452,0.7500000000000001
75_453,-1.0
75_457,0.6666666666666666
75_458,0.6
75_459,1.0
75_460,0.6666666666666666
75_461,-1.0
76_408,0.611111111111111
76_409,0.7259259259259259
76_410,0.8592592592592593
76_411,0.8242556281771968
76_412,0.8099747474747474
76_413,0.8760000000000001
76_414,0.7281249999999999
76_415,0.8684782608695651
76_416,0.8320070733863838
76_417,0.8725490196078431
76_418,0.8227752639517346
76_419,0.8699300699300699
76_420,0.9038065843621399
76_421,0.8427895981087471
76_422,0.8520408163265306
76_423,0.7711111111111111
76_424,0.8530612244897958
76_425,0.8626865671641791
76_426,0.8614973262032086
76_427,0.8365194462755439
76_428,0.8503030303030302
76_429,0.8260869565217391
76_430,0.7928571428571429
76_431,0.771139705882353
76_432,0.7604166666666666
76_433,0.819078947368421
76_434,0.8803418803418804
76_435,0.7672727272727273
76_436,0.7835917312661499
76_437,0.8322368421052632
76_438,0.7962962962962963
76_439,0.842032967032967
76_440,0.7880184331797235
76_441,0.8137254901960784
76_442,0.7755102040816326
76_443,0.8285714285714285
76_444,0.8143939393939394
76_445,0.8537414965986394
76_446,0.7745098039215685
76_447,0.6861111111111111
76_448,0.828125
76_449,0.8253968253968254
76_450,0.7222222222222222
76_451,0.8999999999999999
76_452,0.92
76_453,1.0
76_459,0.9166666666666667
76_460,0.9666666666666668
76_461,-1.0
77_408,0.9166666666666667
77_409,0.8864197530864198
77_410,0.7817460317460317
77_411,0.7522045855379188
77_412,0.8315363881401617
77_413,0.7636669470142978
77_414,0.8828125
77_415,0.8755980861244019
77_416,0.8607954545454545
77_417,0.88
77_418,0.876984126984127
77_419,0.7807539682539683
77_420,0.849645390070922
77_421,0.7913978494623656
77_422,0.7975308641975308
77_423,0.7951987996999249
77_424,0.8321810182275299
77_425,0.8423645320197044
77_426,0.8518518518518519
77_427,0.8006728343145499
77_428,0.8546384222059898
77_429,0.8762677484787018
77_430,0.8568627450980393
77_431,0.8480392156862745
77_432,0.8317580340264651
77_433,0.8857808857808858
77_434,0.8271428571428572
77_435,0.894345238095238
77_436,0.8469387755102041
77_437,0.8015873015873016
77_438,0.9108391608391608
77_439,0.867003367003367
77_440,0.7321428571428572
77_441,0.8203124999999999
77_442,0.7433155080213905
77_443,0.9282296650717703
77_444,0.9305555555555556
77_445,0.7233115468409586
77_446,0.6214285714285714
77_447,0.7731092436974789
77_448,0.8383838383838385
77_449,0.6951871657754011
77_450,0.8526785714285714
77_451,0.8622222222222222
77_452,0.9393939393939393
78_408,-1.0
78_409,0.7134502923976609
78_410,0.928
78_411,0.8134398496240602
78_412,0.8164893617021276
78_413,0.8474025974025975
78_414,0.8592334494773519
78_415,0.8746208291203236
78_416,0.8442728442728443
78_417,0.7350427350427351
78_418,0.847123719464145
78_419,0.7670940170940171
78_420,0.8755256518082422
78_421,0.9009090909090909
78_422,0.8207602339181287
78_423,0.7906976744186047
78_424,0.8417344173441734
78_425,0.8269230769230769
78_426,0.8775303643724697
78_427,0.7379310344827587
78_428,0.7677777777777777
78_429,0.8572938689217758
78_430,0.7538126361655773
78_431,0.8705234159779615
78_432,0.7796052631578948
78_433,0.8195121951219512
78_434,0.888888888888889
78_435,0.8951724137931034
78_436,0.802962962962963
78_437,0.8612012987012987
78_438,0.8425925925925926
78_439,0.9010494752623688
78_440,0.8189102564102565
78_441,0.8015873015873015
78_442,0.8095238095238095
78_443,0.8528138528138528
78_444,0.8759259259259259
78_445,0.8279569892473118
78_446,0.8409090909090908
78_447,0.7666666666666666
78_448,0.8809523809523809
78_449,0.9333333333333333
78_450,0.8822115384615384
78_451,0.8695652173913043
78_452,0.6545454545454545
78_453,0.9166666666666667
79_408,0.65
79_409,0.9473684210526316
79_410,0.6961538461538461
79_411,0.7573483427141964
79_412,0.7435064935064936
79_413,0.7908496732026143
79_414,0.8546938775510204
79_415,0.8487804878048781
79_416,0.9226467847157502
79_417,0.836439888164026
79_418,0.828641370869033
79_419,0.8681481481481481
79_420,0.7961432506887052
79_421,0.8330827067669173
79_422,0.8642960812772134
79_423,0.8237872589129164
79_424,0.8108108108108107
79_425,0.7140396210163652
79_426,0.8122171945701357
79_427,0.7391975308641975
79_428,0.9020408163265307
79_429,0.8528645833333333
79_430,0.900377358490566
79_431,0.8388123011664899
79_432,0.9078282828282829
79_433,0.7906976744186046
79_434,0.8573975044563279
79_435,0.8173076923076923
79_436,0.7580357142857143
79_437,0.8363858363858364
79_438,0.8705128205128205
79_439,0.729757085020243
79_440,0.7681159420289856
79_441,0.8428571428571429
79_442,0.7291666666666666
79_443,0.9259259259259259
79_444,0.8482905982905983
79_445,0.7893687707641196
79_446,0.867816091954023
79_447,0.8828282828282827
79_448,0.9523809523809524
79_449,0.8095238095238095
79_450,0.875
79_451,0.9306220095693778
79_452,0.8529411764705882
79_453,0.8472222222222222
80_408,0.8571428571428572
80_409,0.8834586466165414
80_410,0.8358974358974358
80_411,0.8562500000000001
80_412,0.8350000000000001
80_413,0.8776595744680851
80_414,0.7423167848699763
80_415,0.8166666666666667
80_416,0.9039759939984996
80_417,0.7991803278688524
80_418,0.8354978354978355
80_419,0.8506578947368421
80_420,0.8684210526315789
80_421,0.8546938775510203
80_422,0.7399561723886049
80_423,0.8106060606060607
80_424,0.7996153846153846
80_425,0.8694214876033058
80_426,0.8189655172413793
80_427,0.7380952380952381
80_428,0.8666666666666667
80_429,0.7446153846153846
80_430,0.7415384615384616
80_431,0.8608058608058609
80_432,0.805668016194332
80_433,0.8403361344537815
80_434,0.8658333333333333
80_435,0.8291666666666667
80_436,0.834065934065934
80_437,0.7682291666666666
80_438,0.822742474916388
80_439,0.766734279918864
80_440,0.6554054054054054
80_441,0.7321428571428571
80_442,0.7794117647058824
80_443,0.8062283737024222
80_444,0.8589743589743589
80_445,0.8986666666666666
80_446,0.8142414860681115
80_447,0.798076923076923
80_448,0.8384615384615385
80_449,0.7953216374269005
80_450,0.9017543859649123
80_451,0.8809523809523809
80_452,0.773109243697479
80_453,0.8571428571428572
81_408,0.625
81_409,0.8076923076923077
81_410,0.8987654320987654
81_411,0.832647462277092
81_412,0.7203065134099618
81_413,0.7788461538461539
81_414,0.8558558558558559
81_415,0.7043010752688172
81_416,0.8267241379310345
81_417,0.8554421768707483
81_418,0.775
81_419,0.8756805807622505
81_420,0.7592592592592593
81_421,0.9150579150579149
81_422,0.8209134615384615
81_423,0.8929534077782055
81_424,0.8803376365441906
81_425,0.84557945041816
81_426,0.7891949152542374
81_427,0.9583333333333333
81_428,0.7546875
81_429,0.7544581618655691
81_430,0.7681331747919145
81_431,0.8489583333333334
81_432,0.79296875
81_433,0.8181818181818182
81_434,0.7814814814814814
81_435,0.8461538461538463
81_436,0.8690476190476191
81_437,0.8069196428571429
81_438,0.7602627257799672
81_439,0.8389154704944178
81_440,0.8496503496503497
81_441,0.8095238095238095
81_442,0.8456140350877194
81_443,0.9097222222222223
81_444,0.9567901234567902
81_445,0.826530612244898
81_446,0.9159999999999999
81_447,0.8508064516129032
81_448,0.8897058823529411
81_449,0.8888888888888888
81_450,0.6122448979591837
81_451,0.8142857142857143
81_452,0.8317460317460317
81_453,1.0
81_454,0.2
82_408,0.75
82_409,0.6714285714285715
82_410,0.8185185185185185
82_411,0.8369047619047619
82_412,0.8145933014354068
82_413,0.8335315101070154
82_414,0.8080645161290323
82_415,0.8846153846153846
82_416,0.8133333333333334
82_417,0.8673218673218673
82_418,0.8651059085841695
82_419,0.8202348690153568
82_420,0.8727891156462584
82_421,0.8155270655270656
82_422,0.8366571699905034
82_423,0.7622504537205081
82_424,0.7687687687687688
82_425,0.7648171500630516
82_426,0.8522727272727273
82_427,0.842391304347826
82_428,0.8914956011730205
82_429,0.7430555555555556
82_430,0.861111111111111
82_431,0.864516129032258
82_432,0.7944444444444445
82_433,0.8511904761904762
82_434,0.9411764705882353
82_435,0.8397129186602871
82_436,0.9001175088131611
82_437,0.7101851851851853
82_438,0.8540706605222734
82_439,0.8798534798534798
82_440,0.8178947368421052
82_441,0.7060185185185186
82_442,0.8288043478260869
82_443,0.7254901960784313
82_444,0.8095238095238095
82_445,0.8055555555555555
82_446,0.7912280701754386
82_447,0.890909090909091
82_448,0.8754325259515571
82_449,0.7099567099567099
82_450,0.9119047619047619
82_451,0.8358585858585859
82_452,0.8636363636363636
82_453,0.8
82_454,0.875
83_408,0.5
83_409,0.8465909090909091
83_410,0.7295918367346939
83_411,0.8181818181818181
83_412,0.819078947368421
83_413,0.8425925925925926
83_414,0.7850378787878788
83_415,0.6617647058823528
83_416,0.9581939799331104
83_417,0.8310533515731874
83_418,0.8135416666666666
83_419,0.7903903903903904
83_420,0.7582070707070708
83_421,0.8536585365853658
83_422,0.7974369574204216
83_423,0.7743764172335601
83_424,0.8556149732620321
83_425,0.829
83_426,0.7694581280788177
83_427,0.8770370370370371
83_428,0.875
83_429,0.8264462809917356
83_430,0.8299319727891157
83_431,0.9014492753623189
83_432,0.8272727272727273
83_433,0.7848970251716247
83_434,0.8625
83_435,0.7117647058823529
83_436,0.809811320754717
83_437,0.7263626251390434
83_438,0.8333333333333333
83_439,0.8513157894736842
83_440,0.9045454545454545
83_441,0.875
83_442,0.906926406926407
83_443,0.9548872180451129
83_444,0.7848970251716247
83_445,0.6870748299319728
83_446,0.7529411764705882
83_447,0.8666666666666667
83_448,0.9013157894736842
83_449,0.9400000000000001
83_450,0.9502262443438914
83_451,0.784
83_452,0.8482142857142857
83_453,0.8263555250514756
83_454,0.7638888888888888
83_455,1.0
83_456,-1.0
84_408,0.95
84_409,0.8518518518518519
84_410,0.858843537414966
84_411,0.8022727272727272
84_412,0.774948024948025
84_413,0.8666666666666667
84_414,0.8251804330392943
84_415,0.6402616279069768
84_416,0.7140454163162322
84_417,0.8458985301090564
84_418,0.7970268724985706
84_419,0.8554999999999999
84_420,0.847041847041847
84_421,0.8278508771929824
84_422,0.8824691358024691
84_423,0.9473684210526316
84_424,0.7792207792207793
84_425,0.8333333333333334
84_426,0.7916666666666667
84_427,0.68
84_428,0.8583333333333334
84_429,0.8796296296296298
84_430,0.7916666666666667
84_431,0.9053030303030303
84_432,0.8728070175438596
84_433,0.7373737373737373
84_434,0.7730263157894737
84_435,0.8237837837837838
84_436,0.8578143360752057
84_437,0.8399044205495818
84_438,0.8644688644688645
84_439,0.8050789293067947
84_440,0.7791942886282509
84_441,0.7175239755884917
84_442,0.7272727272727273
84_443,0.8529411764705883
84_444,0.7935222672064778
84_445,0.9475524475524476
84_446,0.8979591836734694
84_447,0.8865740740740741
84_448,0.7959183673469388
84_449,0.8
84_450,0.8095238095238095
84_451,0.8425925925925927
84_452,0.8974358974358975
84_453,0.861111111111111
84_454,0.8125
84_455,0.7840909090909092
84_456,1.0
85_408,1.0
85_409,0.8775510204081632
85_410,0.916083916083916
85_411,0.8114316239316239
85_412,0.8251192368839427
85_413,0.7883870967741936
85_414,0.7448275862068966
85_415,0.8747474747474747
85_416,0.8168449197860963
85_417,0.8573717948717949
85_418,0.8323836657169991
85_419,0.8327702702702703
85_420,0.770345596432553
85_421,0.8354285714285713
85_422,0.8550983899821109
85_423,0.8052631578947368
85_424,0.8211068211068211
85_425,0.8327702702702702
85_426,0.7678132678132679
85_427,0.8362573099415205
85_428,0.8020361990950227
85_429,0.8581314878892734
85_430,0.9230769230769231
85_431,0.7333333333333334
85_432,0.8074534161490683
85_433,0.8434782608695652
85_434,0.85
85_435,0.9132653061224489
85_436,0.7943409247757074
85_437,0.8734602463605823
85_438,0.8283499446290145
85_439,0.7548262548262549
85_440,0.8468013468013468
85_441,0.8198924731182796
85_442,0.8643292682926829
85_443,0.8511904761904762
85_444,0.8
85_445,0.82
85_446,0.8484848484848485
85_447,0.8095238095238095
85_448,0.9
85_449,0.8805555555555555
85_450,0.8383838383838383
85_451,0.9829059829059829
85_452,0.877450980392157
85_453,0.9152046783625731
85_454,0.8763440860215054
85_455,0.805668016194332
85_456,0.6979166666666666
86_408,1.0
86_409,0.8625
86_410,0.8452380952380952
86_411,0.8204545454545454
86_412,0.8415384615384616
86_413,0.8502604166666666
86_414,0.7885802469135802
86_415,0.9122085048010975
86_416,0.8840336134453781
86_417,0.812957157784744
86_418,0.8376623376623377
86_419,0.7923076923076924
86_420,0.8992869875222816
86_421,0.750620347394541
86_422,0.9086021505376344
86_423,0.8875000000000001
86_424,0.7115384615384616
86_425,0.7048913043478261
86_426,0.820138888888889
86_427,0.8021346469622331
86_428,0.8273001508295625
86_429,0.7591973244147158
86_430,0.8820512820512821
86_431,0.8596491228070176
86_432,0.8641975308641976
86_433,0.8181818181818182
86_434,0.779032258064516
86_435,0.7714285714285715
86_436,0.8872586872586873
86_437,0.8083333333333333
86_438,0.7770731707317073
86_439,0.7927631578947368
86_440,0.7889273356401384
86_441,0.7840909090909091
86_442,0.8617788461538461
86_443,0.8775252525252526
86_444,0.7904761904761904
86_445,0.7387914230019493
86_446,0.7777777777777778
86_447,0.8385964912280702
86_448,0.844
86_449,0.8333333333333334
86_450,0.7037037037037037
86_451,0.6904761904761905
86_452,0.8388278388278388
86_453,0.8827160493827161
86_454,0.8819444444444444
86_455,0.805
86_456,0.9370370370370371
86_457,0.5
87_408,0.7333333333333334
87_409,0.8666666666666667
87_410,0.8043478260869565
87_411,0.8993476234855545
87_412,0.9255583126550869
87_413,0.8201970443349754
87_414,0.7970085470085471
87_415,0.8235294117647058
87_416,0.8071895424836601
87_417,0.8214814814814815
87_418,0.852216748768473
87_419,0.8519021739130435
87_420,0.9155844155844156
87_421,0.7948717948717948
87_422,0.7275862068965517
87_423,0.7236024844720497
87_424,0.794044665012407
87_425,0.7830109335576114
87_426,0.893953488372093
87_427,0.8393113342898134
87_428,0.681853281853282
87_429,0.8227513227513227
87_430,0.8958333333333334
87_431,0.8200000000000001
87_432,0.8235294117647058
87_433,0.706060606060606
87_434,0.6842105263157895
87_435,0.9203703703703704
87_436,0.8724778046811945
87_437,0.8276014109347443
87_438,0.8469135802469137
87_439,0.8765853658536585
87_440,0.8819875776397516
87_441,0.9229166666666666
87_442,0.8569711538461539
87_443,0.7668269230769231
87_444,0.8117647058823529
87_445,0.8205128205128205
87_446,0.735042735042735
87_447,0.8564516129032258
87_448,0.889273356401384
87_449,0.85
87_450,0.8425925925925926
87_451,0.8421052631578947
87_452,0.8805555555555555
87_453,0.8621794871794872
87_454,0.8029100529100529
87_455,0.7997364953886693
87_456,0.7558983666061706
87_457,0.9222222222222222
87_458,-1.0
88_408,0.33333333333333337
88_409,0.7787114845938375
88_410,0.7517857142857144
88_411,0.9604395604395604
88_412,0.8401709401709401
88_413,0.9025297619047619
88_414,0.7576621525302921
88_415,0.8575851393188855
88_416,0.7983870967741935
88_417,0.875801282051282
88_418,0.8128205128205128
88_419,0.8064024390243902
88_420,0.8822751322751323
88_421,0.8047619047619048
88_422,0.8434782608695653
88_423,0.8272727272727273
88_424,0.8538011695906432
88_425,0.8059440559440559
88_426,0.8862802641232576
88_427,0.900735294117647
88_428,0.8844827586206896
88_429,0.7657342657342657
88_430,0.9756944444444444
88_431,0.6
88_432,0.8300653594771241
88_433,0.6714285714285715
88_434,0.8
88_435,0.7684729064039408
88_436,0.8721719457013575
88_437,0.7318789584799437
88_438,0.8204301075268817
88_439,0.8762677484787018
88_440,0.8656987295825772
88_441,0.7952898550724637
88_442,0.8136752136752138
88_443,0.7537037037037038
88_444,0.7875939849624061
88_445,0.92
88_446,0.6952380952380952
88_447,0.7950191570881225
88_448,0.8840336134453781
88_449,0.7627450980392156
88_450,0.5465587044534412
88_451,0.9852941176470588
88_452,0.7763157894736842
88_453,0.6836581709145427
88_454,0.75
88_455,0.7973684210526315
88_456,0.8733766233766234
88_457,0.8645833333333333
88_458,0.9
89_408,0.5499999999999999
89_409,0.8962962962962963
89_410,0.8328947368421054
89_411,0.8328445747800587
89_412,0.8367208672086721
89_413,0.8009259259259259
89_414,0.7301136363636364
89_415,0.7954815695600476
89_416,0.8758241758241758
89_417,0.8523255813953489
89_418,0.806060606060606
89_419,0.8996655518394648
89_420,0.8644688644688645
89_421,0.8925831202046035
89_422,0.8877665544332212
89_423,0.7529411764705882
89_424,0.691111111111111
89_425,0.8823529411764706
89_426,0.8327759197324415
89_427,0.8423076923076923
89_428,0.7592137592137591
89_429,0.8383458646616542
89_430,0.798076923076923
89_431,0.8809523809523809
89_432,0.7577854671280277
89_433,0.8608058608058609
89_434,0.8871473354231975
89_435,0.8817663817663818
89_436,0.7647783251231527
89_437,0.7863945578231293
89_438,0.7707390648567118
89_439,0.84375
89_440,0.8333333333333333
89_441,0.8444444444444444
89_442,0.7407407407407408
89_443,0.8020434227330779
89_444,0.7490421455938697
89_445,0.8390092879256966
89_446,0.8849206349206349
89_447,0.7840000000000001
89_448,0.8387096774193549
89_449,0.8703007518796992
89_450,0.905448717948718
89_451,0.7987012987012987
89_452,0.8238636363636364
89_453,0.8954248366013071
89_454,0.7200000000000001
89_455,0.9052631578947368
89_456,0.8256704980842913
89_457,0.8660714285714285
89_458,-1.0
90_408,0.8333333333333333
90_409,0.7941176470588235
90_410,0.8542199488491049
90_411,0.7772808586762076
90_412,0.7848888888888889
90_413,0.8459627329192547
90_414,0.7743506493506493
90_415,0.943452380952381
90_416,0.7054545454545454
90_417,0.875
90_418,0.8004807692307692
90_419,0.8267857142857142
90_420,0.8465506125080593
90_421,0.7788461538461539
90_422,0.7628205128205128
90_423,0.8999999999999999
90_424,0.4861111111111111
90_425,0.8112244897959183
90_426,0.8112522686025408
90_427,0.8591331269349844
90_428,0.8719298245614034
90_429,0.8544973544973545
90_430,0.8195488721804511
90_431,1.0
90_432,0.951388888888889
90_433,0.9301470588235294
90_434,0.90625
90_435,0.8588235294117648
90_436,0.9246031746031746
90_437,0.7986206896551724
90_438,0.85625
90_439,0.8323424494649228
90_440,0.7682539682539682
90_441,0.8831417624521073
90_442,0.823529411764706
90_443,0.8302277432712216
90_444,0.76
90_445,0.8492063492063492
90_446,0.8233333333333333
90_447,0.8641765704584041
90_448,0.8160000000000001
90_449,0.8746556473829202
90_450,0.9259259259259259
90_451,0.7321428571428572
90_452,0.7013232514177693
90_453,0.907051282051282
90_454,0.8486842105263158
90_455,0.8787878787878787
90_456,0.831578947368421
90_457,0.8142857142857143
90_458,0.7291666666666666
90_459,0.875
91_408,1.0
91_409,1.0
91_410,0.7536231884057971
91_411,0.8314176245210728
91_412,0.7982456140350876
91_413,0.8333333333333334
91_414,0.8577302631578947
91_415,0.803030303030303
91_416,0.7101449275362319
91_417,0.8701809598741148
91_418,0.9054187192118226
91_419,0.782608695652174
91_420,0.8543233082706768
91_421,0.845959595959596
91_422,0.8819073083778967
91_423,0.8029556650246306
91_424,0.8507692307692307
91_425,0.8775510204081632
91_426,0.7058823529411765
91_427,0.8220689655172414
91_428,0.8498074454428756
91_429,0.7982456140350878
91_430,0.7564102564102564
91_431,0.7575757575757576
91_432,0.8857142857142857
91_433,0.8952380952380953
91_434,0.8718487394957983
91_435,0.8333333333333334
91_436,0.8851674641148325
91_437,0.895
91_438,0.8322981366459627
91_439,0.9391891891891891
91_440,0.7828054298642534
91_441,0.8335832083958021
91_442,0.7413194444444444
91_443,0.8205128205128205
91_444,0.8649553571428572
91_445,0.8671328671328672
91_446,0.8473684210526315
91_447,0.7858796296296298
91_448,0.8008403361344538
91_449,0.7819444444444444
91_450,0.8140096618357489
91_451,0.6769230769230768
91_452,0.908888888888889
91_453,0.7916041979010495
91_454,0.8621212121212121
91_455,0.846153846153846
91_456,0.7416666666666667
91_457,0.9603174603174603
91_458,0.9102564102564104
91_459,-1.0
91_460,0.5
92_408,1.0
92_409,0.6833333333333333
92_410,0.6363636363636364
92_411,0.8421052631578947
92_412,0.8709677419354839
92_413,0.8301630434782609
92_414,0.80625
92_415,0.8093294460641399
92_416,0.8863636363636365
92_417,0.7677018633540372
92_418,0.7702991452991453
92_419,0.8718487394957982
92_420,0.7638248847926268
92_421,0.817738791423002
92_422,0.8742937853107344
92_423,0.8051529790660226
92_424,0.8637992831541219
92_425,0.6987577639751553
92_426,0.9725
92_427,0.898148148148148
92_428,0.8735632183908046
92_429,0.8708333333333333
92_430,0.7678571428571429
92_431,0.7677419354838709
92_432,0.7878787878787878
92_433,0.8297213622291021
92_434,0.6521739130434783
92_435,0.5565476190476191
92_436,0.8708708708708708
92_437,0.8342857142857143
92_438,0.8676923076923077
92_439,0.7645161290322581
92_440,0.7694235588972431
92_441,0.8492307692307692
92_442,0.7459677419354839
